filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
Set2_DSCN3246.JPG_0.jpg,191989,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":190,""y"":278,""width"":422,""height"":340}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3215.JPG_0.jpg,182006,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":398,""y"":246,""width"":297,""height"":198}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3214.JPG_0.jpg,127965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":451,""y"":117,""width"":281,""height"":244}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3209.JPG_0.jpg,194077,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":485,""y"":107,""width"":269,""height"":331}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3208.JPG_0.jpg,176653,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":221,""y"":289,""width"":403,""height"":123}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3196.JPG_0.jpg,123424,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":314,""y"":140,""width"":468,""height"":269}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3188.JPG_0.jpg,193881,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":57,""y"":283,""width"":594,""height"":341}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3185.JPG_0.jpg,191550,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":281,""y"":250,""width"":319,""height"":327}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3183.JPG_0.jpg,164585,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":366,""y"":112,""width"":447,""height"":366}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3159.JPG_0.jpg,131241,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":598,""y"":241,""width"":154,""height"":75}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3157.JPG_0.jpg,229974,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":107,""y"":339,""width"":121,""height"":108}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3157.JPG_0.jpg,229974,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":79,""y"":119,""width"":67,""height"":76}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3153.JPG_0.jpg,206846,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":198,""y"":397,""width"":236,""height"":163}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3142.JPG_0.jpg,160596,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":515,""y"":365,""width"":186,""height"":108}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3142.JPG_0.jpg,160596,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":680,""y"":445,""width"":125,""height"":45}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3142.JPG_0.jpg,160596,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":461,""y"":231,""width"":90,""height"":55}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3130.JPG_0.jpg,216622,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":289,""y"":289,""width"":319,""height"":138}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3127.JPG_0.jpg,223816,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":319,""y"":572,""width"":261,""height"":87}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3125.JPG_0.jpg,170395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":749,""y"":380,""width"":124,""height"":134}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3125.JPG_0.jpg,170395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":829,""y"":191,""width"":130,""height"":116}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3122.JPG_0.jpg,187285,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":468,""y"":556,""width"":302,""height"":128}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3122.JPG_0.jpg,187285,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":397,""y"":144,""width"":92,""height"":92}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3119.JPG_0.jpg,205259,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":390,""y"":112,""width"":345,""height"":250}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3118.JPG_0.jpg,188126,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":362,""y"":183,""width"":355,""height"":294}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3118.JPG_0.jpg,188126,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":268,""y"":278,""width"":187,""height"":96}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3118.JPG_0.jpg,188126,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":260,""y"":100,""width"":107,""height"":74}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3117.JPG_0.jpg,185825,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":5,""y"":393,""width"":76,""height"":120}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3117.JPG_0.jpg,185825,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":477,""y"":390,""width"":340,""height"":130}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3117.JPG_0.jpg,185825,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":443,""y"":316,""width"":142,""height"":101}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3117.JPG_0.jpg,185825,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":412,""y"":124,""width"":120,""height"":98}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3090.JPG_0.jpg,171576,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":515,""y"":21,""width"":144,""height"":473}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3065.JPG_0.jpg,157693,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":377,""y"":87,""width"":584,""height"":195}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3065.JPG_0.jpg,157693,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":683,""y"":347,""width"":323,""height"":191}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3065.JPG_0.jpg,157693,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":380,""y"":560,""width"":88,""height"":95}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3052.JPG_0.jpg,157226,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":507,""y"":384,""width"":369,""height"":258}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3052.JPG_0.jpg,157226,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":528,""y"":261,""width"":134,""height"":115}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3052.JPG_0.jpg,157226,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":368,""y"":198,""width"":87,""height"":54}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3019.JPG_0.jpg,165256,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":528,""y"":456,""width"":120,""height"":83}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3019.JPG_0.jpg,165256,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":696,""y"":157,""width"":63,""height"":138}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3019.JPG_0.jpg,165256,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":314,""y"":51,""width"":136,""height"":74}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN3019.JPG_0.jpg,165256,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":521,""y"":9,""width"":105,""height"":53}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2995.JPG_0.jpg,171821,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":414,""y"":268,""width"":291,""height"":185}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2993.JPG_0.jpg,153766,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":349,""y"":84,""width"":285,""height"":310}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2992.JPG_0.jpg,187751,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":274,""y"":329,""width"":318,""height"":337}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2992.JPG_0.jpg,187751,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":279,""y"":41,""width"":111,""height"":101}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2992.JPG_0.jpg,187751,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":488,""y"":156,""width"":69,""height"":108}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2988.JPG_0.jpg,93014,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":534,""y"":307,""width"":129,""height"":245}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2984.JPG_0.jpg,103233,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":426,""y"":194,""width"":360,""height"":294}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2984.JPG_0.jpg,103233,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":177,""y"":478,""width"":78,""height"":66}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2977.JPG_0.jpg,160106,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":522,""y"":42,""width"":142,""height"":364}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2974.JPG_0.jpg,171663,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":724,""y"":217,""width"":179,""height"":117}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2974.JPG_0.jpg,171663,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":477,""y"":20,""width"":99,""height"":130}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2951.JPG_0.jpg,68596,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":233,""y"":199,""width"":590,""height"":252}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2919.JPG_0.jpg,186332,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":256,""y"":196,""width"":183,""height"":179}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2918.JPG_0.jpg,66756,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":490,""y"":141,""width"":401,""height"":250}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2917.JPG_0.jpg,136576,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":356,""y"":78,""width"":248,""height"":134}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2884.JPG_0.jpg,97597,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":252,""y"":84,""width"":465,""height"":183}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2878.JPG_0.jpg,181858,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":484,""y"":258,""width"":261,""height"":219}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2876.JPG_0.jpg,131664,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":273,""y"":162,""width"":385,""height"":308}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2875.JPG_0.jpg,131818,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":381,""y"":185,""width"":302,""height"":181}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2874.JPG_0.jpg,122361,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":538,""y"":286,""width"":167,""height"":219}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2871.JPG_0.jpg,167106,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":100,""y"":326,""width"":182,""height"":55}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2864.JPG_0.jpg,126242,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":685,""y"":332,""width"":105,""height"":211}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2864.JPG_0.jpg,126242,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":410,""y"":362,""width"":74,""height"":71}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2859.JPG_0.jpg,89794,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":141,""y"":343,""width"":464,""height"":158}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2846.JPG_0.jpg,74516,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":188,""y"":242,""width"":522,""height"":199}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2845.JPG_0.jpg,71540,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":445,""y"":121,""width"":165,""height"":297}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2843.JPG_0.jpg,184992,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":435,""y"":257,""width"":555,""height"":336}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2823.JPG_0.jpg,156087,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":134,""y"":199,""width"":473,""height"":191}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2822.JPG_0.jpg,169614,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":440,""y"":250,""width"":173,""height"":113}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2822.JPG_0.jpg,169614,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":619,""y"":327,""width"":167,""height"":92}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2822.JPG_0.jpg,169614,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":706,""y"":86,""width"":78,""height"":42}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2803.JPG_0.jpg,156887,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":123,""y"":345,""width"":668,""height"":258}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2802.JPG_0.jpg,128764,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":278,""y"":387,""width"":357,""height"":148}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2780.JPG_0.jpg,60200,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":351,""y"":195,""width"":319,""height"":150}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2777.JPG_0.jpg,92705,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":167,""y"":270,""width"":550,""height"":228}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2769.JPG_0.jpg,51769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""rect"",""x"":162,""y"":32,""width"":121,""height"":87}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2769.JPG_0.jpg,51769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""rect"",""x"":416,""y"":221,""width"":74,""height"":140}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2769.JPG_0.jpg,51769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""rect"",""x"":14,""y"":439,""width"":37,""height"":87}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2769.JPG_0.jpg,51769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""rect"",""x"":351,""y"":470,""width"":153,""height"":88}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2769.JPG_0.jpg,51769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""rect"",""x"":343,""y"":567,""width"":109,""height"":72}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2769.JPG_0.jpg,51769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""rect"",""x"":216,""y"":502,""width"":134,""height"":62}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2769.JPG_0.jpg,51769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""rect"",""x"":593,""y"":597,""width"":165,""height"":59}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2769.JPG_0.jpg,51769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""rect"",""x"":845,""y"":436,""width"":146,""height"":113}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2769.JPG_0.jpg,51769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""rect"",""x"":701,""y"":343,""width"":98,""height"":96}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2767.JPG_0.jpg,87459,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":341,""y"":351,""width"":326,""height"":103}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
Set2_DSCN2763.JPG_0.jpg,159683,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":13,""y"":349,""width"":402,""height"":153}","{""name"":""Fish"",""type"":""Fish"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""Fish"":""""}"
